task_id,task_type,group_id,rep,a_hotel_id,a_name,a_stars,a_neighborhood,a_review_score,a_review_count,a_room_type,a_cancellation_free,a_breakfast_included,a_amenities,a_price,b_hotel_id,b_name,b_stars,b_neighborhood,b_review_score,b_review_count,b_room_type,b_cancellation_free,b_breakfast_included,b_amenities,b_price,c_hotel_id,c_name,c_stars,c_neighborhood,c_review_score,c_review_count,c_room_type,c_cancellation_free,c_breakfast_included,c_amenities,c_price
410,binary,103,2,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.2,2698,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Business center,278,69,Hampton Inn Manhattan/Times Square South,3,Times Square,8.3,2969,King Room (1 king bed),1,0,Free WiFi; Breakfast included; Fitness center,309,,,,,,,,,,,
413,binary,104,1,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.1,2739,Double Room (2 double beds),1,1,Free WiFi; Restaurant; Fitness center; Business center,241,94,EVEN Hotel New York - Times Square South,3,Midtown,8.4,1288,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; In-room training zone,164,,,,,,,,,,,
414,binary,104,2,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.4,3035,King Room (1 king bed),0,1,Free WiFi; Restaurant; Fitness center; Business center,281,94,EVEN Hotel New York - Times Square South,3,Midtown,8.4,1464,King Room (1 king bed),0,0,Free WiFi; Fitness center; In-room training zone,164,,,,,,,,,,,
417,binary,105,1,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.3,3011,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Business center,227,122,Park Hyatt New York,5,Midtown,9.0,774,Park King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,1263,,,,,,,,,,,
418,binary,105,2,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.4,2859,King Room (1 king bed),1,1,Free WiFi; Restaurant; Fitness center; Business center,240,122,Park Hyatt New York,5,Midtown,9.3,840,Park Deluxe King (1 king bed),0,1,Free WiFi; Fitness center; Restaurant; Bar; Spa; Pool,921,,,,,,,,,,,
421,binary,106,1,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.4,2896,Double Room (2 double beds),0,0,Free WiFi; Restaurant; Fitness center; Business center,285,129,Best Western Plus Hospitality House Suites,3,Midtown East,8.0,1486,Studio Suite (1 queen bed),0,0,Free WiFi; Kitchen; Fitness center,223,,,,,,,,,,,
422,binary,106,2,23,Hilton Garden Inn New York/West 35th Street,3,Midtown,8.0,2918,King Room (1 king bed),0,0,Free WiFi; Restaurant; Fitness center; Business center,249,129,Best Western Plus Hospitality House Suites,3,Midtown East,7.8,1364,Studio Suite (1 queen bed),1,0,Free WiFi; Kitchen; Fitness center,150,,,,,,,,,,,
425,binary,107,1,24,Holiday Inn Manhattan-Chelsea,3,Chelsea,7.8,1914,Standard Double (2 double beds),1,0,Free WiFi; Fitness center,232,37,NobleDEN Hotel,4,Little Italy,9.2,926,Deluxe King (1 king bed),0,1,Free WiFi; Restaurant,282,,,,,,,,,,,
426,binary,107,2,24,Holiday Inn Manhattan-Chelsea,3,Chelsea,8.0,2277,Standard Double (2 double beds),0,0,Free WiFi; Fitness center,140,37,NobleDEN Hotel,4,Little Italy,9.2,1030,Deluxe Queen (1 queen bed),0,0,Free WiFi; Restaurant,292,,,,,,,,,,,
429,binary,108,1,25,Hotel Indigo NYC Financial District,3,Financial District,8.1,1934,Standard King (1 king bed),1,0,Free WiFi; Restaurant; Fitness center,238,36,Bryant Park Hotel,4,Midtown,8.3,1546,Deluxe Queen (1 queen bed),0,0,Free WiFi; Fitness center,270,,,,,,,,,,,
430,binary,108,2,25,Hotel Indigo NYC Financial District,3,Financial District,7.9,1997,Standard King (1 king bed),1,1,Free WiFi; Restaurant; Fitness center,126,36,Bryant Park Hotel,4,Midtown,8.2,1581,Deluxe Queen (1 queen bed),0,0,Free WiFi; Fitness center,317,,,,,,,,,,,
433,binary,109,1,25,Hotel Indigo NYC Financial District,3,Financial District,7.8,1985,Standard King (1 king bed),0,1,Free WiFi; Restaurant; Fitness center,202,45,Hotel Scherman,4,Midtown,8.6,678,Premium King (1 king bed),0,0,Free WiFi; Continental breakfast; City views,219,,,,,,,,,,,
434,binary,109,2,25,Hotel Indigo NYC Financial District,3,Financial District,8.1,1943,Standard Queen (1 queen bed),0,0,Free WiFi; Restaurant; Fitness center,202,45,Hotel Scherman,4,Midtown,8.5,560,Premium King (1 king bed),1,1,Free WiFi; Continental breakfast; City views,278,,,,,,,,,,,
437,binary,110,1,25,Hotel Indigo NYC Financial District,3,Financial District,8.0,1965,Standard Queen (1 queen bed),0,0,Free WiFi; Restaurant; Fitness center,166,69,Hampton Inn Manhattan/Times Square South,3,Times Square,8.3,3429,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,298,,,,,,,,,,,
438,binary,110,2,25,Hotel Indigo NYC Financial District,3,Financial District,8.1,1959,Standard Queen (1 queen bed),1,0,Free WiFi; Restaurant; Fitness center,222,69,Hampton Inn Manhattan/Times Square South,3,Times Square,8.4,3360,King Room (1 king bed),1,0,Free WiFi; Breakfast included; Fitness center,315,,,,,,,,,,,
441,binary,111,1,25,Hotel Indigo NYC Financial District,3,Financial District,7.8,1974,Standard Queen (1 queen bed),0,1,Free WiFi; Restaurant; Fitness center,189,77,Hilton Garden Inn New York/Central Park South,3,Midtown,8.5,1837,King Room (1 king bed),1,1,Free WiFi; Restaurant; Fitness center; Business center,355,,,,,,,,,,,
442,binary,111,2,25,Hotel Indigo NYC Financial District,3,Financial District,7.8,1896,Standard King (1 king bed),0,1,Free WiFi; Restaurant; Fitness center,222,77,Hilton Garden Inn New York/Central Park South,3,Midtown,8.4,2063,Double Room (2 double beds),1,1,Free WiFi; Restaurant; Fitness center; Business center,303,,,,,,,,,,,
445,binary,112,1,25,Hotel Indigo NYC Financial District,3,Financial District,7.9,1931,Standard King (1 king bed),0,1,Free WiFi; Restaurant; Fitness center,222,103,Residence Inn New York Manhattan/Times Square,3,Times Square,8.1,1710,One-Bedroom Suite (1 king bed),1,1,Free WiFi; Breakfast included; Kitchen; Fitness center,301,,,,,,,,,,,
446,binary,112,2,25,Hotel Indigo NYC Financial District,3,Financial District,8.0,2170,Standard King (1 king bed),1,0,Free WiFi; Restaurant; Fitness center,202,103,Residence Inn New York Manhattan/Times Square,3,Times Square,8.3,1676,Studio Suite (1 king bed),1,0,Free WiFi; Breakfast included; Kitchen; Fitness center,284,,,,,,,,,,,
449,binary,113,1,25,Hotel Indigo NYC Financial District,3,Financial District,8.1,1972,Standard King (1 king bed),0,0,Free WiFi; Restaurant; Fitness center,192,174,Moxy NYC Chelsea,3,Chelsea,8.1,1535,King Room (1 king bed),0,0,Free WiFi; Rooftop bar; Restaurant,153,,,,,,,,,,,
450,binary,113,2,25,Hotel Indigo NYC Financial District,3,Financial District,8.2,1902,Standard King (1 king bed),1,1,Free WiFi; Restaurant; Fitness center,125,174,Moxy NYC Chelsea,3,Chelsea,8.1,1410,Queen Room (1 queen bed),1,0,Free WiFi; Rooftop bar; Restaurant,130,,,,,,,,,,,
453,binary,114,1,26,Hyatt House New York/Chelsea,3,Chelsea,8.4,1646,One-Bedroom Suite (1 king bed),1,1,Free WiFi; Kitchen; Fitness center; Breakfast,289,39,Motto by Hilton New York City Chelsea,4,Chelsea,8.7,2117,King Room (1 king bed),1,0,Free WiFi; Fitness center,194,,,,,,,,,,,
454,binary,114,2,26,Hyatt House New York/Chelsea,3,Chelsea,8.3,1873,King Studio (1 king bed),0,0,Free WiFi; Kitchen; Fitness center; Breakfast,219,39,Motto by Hilton New York City Chelsea,4,Chelsea,8.6,1915,King Room (1 king bed),0,0,Free WiFi; Fitness center,167,,,,,,,,,,,
457,binary,115,1,26,Hyatt House New York/Chelsea,3,Chelsea,8.3,1670,King Studio (1 king bed),1,1,Free WiFi; Kitchen; Fitness center; Breakfast,230,53,The Ned NoMad,4,NoMad,8.6,905,Cosy Room (1 queen bed),0,1,Free WiFi; Restaurant; Rooftop pool; Members club,329,,,,,,,,,,,
458,binary,115,2,26,Hyatt House New York/Chelsea,3,Chelsea,8.1,1967,King Studio (1 king bed),0,1,Free WiFi; Kitchen; Fitness center; Breakfast,233,53,The Ned NoMad,4,NoMad,8.6,872,Cosy Room (1 queen bed),0,0,Free WiFi; Restaurant; Rooftop pool; Members club,354,,,,,,,,,,,
461,binary,116,1,26,Hyatt House New York/Chelsea,3,Chelsea,8.1,1684,King Studio (1 king bed),0,0,Free WiFi; Kitchen; Fitness center; Breakfast,272,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,8.1,1950,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,227,,,,,,,,,,,
462,binary,116,2,26,Hyatt House New York/Chelsea,3,Chelsea,8.4,1679,King Studio (1 king bed),1,1,Free WiFi; Kitchen; Fitness center; Breakfast,269,72,Hampton Inn Manhattan-Seaport/Financial District,3,Financial District,8.0,1629,King Room (1 king bed),1,0,Free WiFi; Breakfast included; Fitness center,152,,,,,,,,,,,
465,binary,117,1,26,Hyatt House New York/Chelsea,3,Chelsea,8.3,1797,One-Bedroom Suite (1 king bed),0,1,Free WiFi; Kitchen; Fitness center; Breakfast,196,98,Courtyard by Marriott New York Manhattan/Upper East Side,3,Upper East Side,8.1,1208,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,332,,,,,,,,,,,
466,binary,117,2,26,Hyatt House New York/Chelsea,3,Chelsea,8.2,1691,King Studio (1 king bed),0,1,Free WiFi; Kitchen; Fitness center; Breakfast,299,98,Courtyard by Marriott New York Manhattan/Upper East Side,3,Upper East Side,8.0,1294,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,255,,,,,,,,,,,
469,binary,118,1,26,Hyatt House New York/Chelsea,3,Chelsea,8.3,1868,King Studio (1 king bed),1,0,Free WiFi; Kitchen; Fitness center; Breakfast,302,141,The Greenwich Hotel,5,TriBeCa,9.4,517,Deluxe King (1 king bed),1,0,Free WiFi; Restaurant; Spa; Pool; Fitness center,1063,,,,,,,,,,,
470,binary,118,2,26,Hyatt House New York/Chelsea,3,Chelsea,8.4,1944,King Studio (1 king bed),1,0,Free WiFi; Kitchen; Fitness center; Breakfast,211,141,The Greenwich Hotel,5,TriBeCa,9.3,484,King Room (1 king bed),0,0,Free WiFi; Restaurant; Spa; Pool; Fitness center,1037,,,,,,,,,,,
473,binary,119,1,26,Hyatt House New York/Chelsea,3,Chelsea,8.5,1913,King Studio (1 king bed),1,1,Free WiFi; Kitchen; Fitness center; Breakfast,163,164,Even Hotel Brooklyn,3,Downtown Brooklyn,8.3,750,Queen Room (1 queen bed),0,0,Free WiFi; Fitness center,210,,,,,,,,,,,
474,binary,119,2,26,Hyatt House New York/Chelsea,3,Chelsea,8.3,1644,One-Bedroom Suite (1 king bed),0,1,Free WiFi; Kitchen; Fitness center; Breakfast,177,164,Even Hotel Brooklyn,3,Downtown Brooklyn,8.2,700,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center,122,,,,,,,,,,,
477,binary,120,1,26,Hyatt House New York/Chelsea,3,Chelsea,8.5,1888,One-Bedroom Suite (1 king bed),1,1,Free WiFi; Kitchen; Fitness center; Breakfast,180,178,Loews Regency Hotel New York,5,Upper East Side,8.6,1156,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,464,,,,,,,,,,,
478,binary,120,2,26,Hyatt House New York/Chelsea,3,Chelsea,8.3,1702,King Studio (1 king bed),0,1,Free WiFi; Kitchen; Fitness center; Breakfast,261,178,Loews Regency Hotel New York,5,Upper East Side,8.9,1181,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar; Spa,407,,,,,,,,,,,
481,binary,121,1,27,citizenM New York Bowery,4,Lower East Side,8.5,3227,citizenM King Room (1 king bed),1,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,308,50,Ace Hotel Brooklyn,4,"Boerum Hill, Brooklyn",8.5,1140,Standard King (1 king bed),0,0,Free WiFi; Restaurant; Lobby bar,221,,,,,,,,,,,
482,binary,121,2,27,citizenM New York Bowery,4,Lower East Side,8.6,2835,citizenM King Room (1 king bed),0,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,190,50,Ace Hotel Brooklyn,4,"Boerum Hill, Brooklyn",8.3,1175,Standard King (1 king bed),0,0,Free WiFi; Restaurant; Lobby bar,179,,,,,,,,,,,
485,binary,122,1,27,citizenM New York Bowery,4,Lower East Side,8.6,2828,citizenM King Room (1 king bed),0,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,283,88,Crowne Plaza HY36 Midtown Manhattan,4,Midtown,8.7,2219,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,242,,,,,,,,,,,
486,binary,122,2,27,citizenM New York Bowery,4,Lower East Side,8.7,2973,citizenM King Room (1 king bed),0,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,213,88,Crowne Plaza HY36 Midtown Manhattan,4,Midtown,8.3,2418,King Room (1 king bed),1,1,Free WiFi; Fitness center; Restaurant; Bar,213,,,,,,,,,,,
489,binary,123,1,27,citizenM New York Bowery,4,Lower East Side,8.5,3235,citizenM King Room (1 king bed),1,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,215,92,Kimpton Hotel Eventi,4,Chelsea,8.8,1882,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Wine hour,242,,,,,,,,,,,
490,binary,123,2,27,citizenM New York Bowery,4,Lower East Side,8.7,2966,citizenM King Room (1 king bed),0,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,159,92,Kimpton Hotel Eventi,4,Chelsea,8.7,1621,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Wine hour,274,,,,,,,,,,,
493,binary,124,1,27,citizenM New York Bowery,4,Lower East Side,8.8,2913,citizenM King Room (1 king bed),1,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,266,121,Hyatt Regency Times Square,4,Times Square,7.9,2660,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,260,,,,,,,,,,,
494,binary,124,2,27,citizenM New York Bowery,4,Lower East Side,8.8,2851,citizenM King Room (1 king bed),0,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,227,121,Hyatt Regency Times Square,4,Times Square,7.9,2419,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,367,,,,,,,,,,,
497,binary,125,1,27,citizenM New York Bowery,4,Lower East Side,8.8,3135,citizenM King Room (1 king bed),1,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,285,141,The Greenwich Hotel,5,TriBeCa,9.4,540,King Room (1 king bed),0,0,Free WiFi; Restaurant; Spa; Pool; Fitness center,927,,,,,,,,,,,
498,binary,125,2,27,citizenM New York Bowery,4,Lower East Side,8.7,3195,citizenM King Room (1 king bed),1,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,206,141,The Greenwich Hotel,5,TriBeCa,9.3,478,King Room (1 king bed),0,0,Free WiFi; Restaurant; Spa; Pool; Fitness center,706,,,,,,,,,,,
501,binary,126,1,27,citizenM New York Bowery,4,Lower East Side,8.9,2951,citizenM King Room (1 king bed),1,1,Free WiFi; Rain shower; Rooftop bar; Smart TV,287,166,Z Hotel New York,3,"Long Island City, Queens",7.9,1413,Queen Room (1 queen bed),0,0,Free WiFi; Rooftop bar,190,,,,,,,,,,,
502,binary,126,2,27,citizenM New York Bowery,4,Lower East Side,8.7,3071,citizenM King Room (1 king bed),1,0,Free WiFi; Rain shower; Rooftop bar; Smart TV,236,166,Z Hotel New York,3,"Long Island City, Queens",7.8,1345,Queen Room (1 queen bed),0,0,Free WiFi; Rooftop bar,108,,,,,,,,,,,
505,binary,127,1,28,citizenM New York Times Square,4,Times Square,8.9,3171,citizenM King Room (1 king bed),0,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,175,44,CIVILIAN Hotel,4,Midtown West,8.7,1463,King Room (1 king bed),1,0,Free WiFi; Restaurant; Bar,257,,,,,,,,,,,
506,binary,127,2,28,citizenM New York Times Square,4,Times Square,8.5,3367,citizenM King Room (1 king bed),1,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,209,44,CIVILIAN Hotel,4,Midtown West,8.6,1515,King Room (1 king bed),0,0,Free WiFi; Restaurant; Bar,218,,,,,,,,,,,
509,binary,128,1,28,citizenM New York Times Square,4,Times Square,8.9,3413,citizenM King Room (1 king bed),1,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,255,60,Crosby Street Hotel,5,SoHo,9.3,1146,Luxury King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,1009,,,,,,,,,,,
510,binary,128,2,28,citizenM New York Times Square,4,Times Square,8.7,3175,citizenM King Room (1 king bed),0,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,251,60,Crosby Street Hotel,5,SoHo,9.5,1189,Deluxe King (1 king bed),0,0,Free WiFi; Restaurant; Private theater; Gym; Terrace,760,,,,,,,,,,,
513,binary,129,1,28,citizenM New York Times Square,4,Times Square,8.9,3216,citizenM King Room (1 king bed),0,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,310,62,Four Seasons Hotel New York Downtown,5,TriBeCa,9.1,520,Premier King with City View (1 king bed),1,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,546,,,,,,,,,,,
514,binary,129,2,28,citizenM New York Times Square,4,Times Square,8.8,3288,citizenM King Room (1 king bed),1,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,288,62,Four Seasons Hotel New York Downtown,5,TriBeCa,8.9,577,Deluxe King (1 king bed),0,0,Free WiFi; Spa; Pool; Restaurant; Fitness center,588,,,,,,,,,,,
517,binary,130,1,28,citizenM New York Times Square,4,Times Square,8.7,3473,citizenM King Room (1 king bed),0,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,198,67,Equinox Hotel New York,5,Hudson Yards,8.5,863,Premium King (1 king bed),1,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,836,,,,,,,,,,,
518,binary,130,2,28,citizenM New York Times Square,4,Times Square,8.9,2936,citizenM King Room (1 king bed),0,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,216,67,Equinox Hotel New York,5,Hudson Yards,8.5,836,Premium King (1 king bed),0,0,Free WiFi; Rooftop pool; Spa; Fitness center; Restaurant,946,,,,,,,,,,,
521,binary,131,1,28,citizenM New York Times Square,4,Times Square,8.9,3297,citizenM King Room (1 king bed),1,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,208,110,The Westin New York Grand Central,4,Midtown East,8.1,3491,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Heavenly Bed,418,,,,,,,,,,,
522,binary,131,2,28,citizenM New York Times Square,4,Times Square,8.6,3271,citizenM King Room (1 king bed),0,0,Free WiFi; Soundproof rooms; Rain shower; Smart TV,168,110,The Westin New York Grand Central,4,Midtown East,8.1,3464,King Room (1 king bed),1,0,Free WiFi; Restaurant; Fitness center; Heavenly Bed,274,,,,,,,,,,,
525,binary,132,1,29,Park Central Hotel New York,4,Midtown,7.6,3843,Superior Queen (1 queen bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,304,38,Casablanca Hotel by Library Hotel Collection,4,Theater District,9.3,1645,Deluxe King (1 king bed),1,1,Free WiFi; Continental breakfast; 24-hour refreshments,339,,,,,,,,,,,
526,binary,132,2,29,Park Central Hotel New York,4,Midtown,7.8,4105,Double Room (2 double beds),1,1,Free WiFi; Fitness center; Restaurant; Bar,267,38,Casablanca Hotel by Library Hotel Collection,4,Theater District,9.4,1623,Deluxe King (1 king bed),0,1,Free WiFi; Continental breakfast; 24-hour refreshments,290,,,,,,,,,,,
529,binary,133,1,29,Park Central Hotel New York,4,Midtown,7.5,4341,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,334,107,AC Hotel New York Downtown,4,Financial District,8.1,1239,Queen Room (1 queen bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,235,,,,,,,,,,,
530,binary,133,2,29,Park Central Hotel New York,4,Midtown,7.5,4351,Double Room (2 double beds),1,1,Free WiFi; Fitness center; Restaurant; Bar,261,107,AC Hotel New York Downtown,4,Financial District,8.1,1100,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,231,,,,,,,,,,,
533,binary,134,1,29,Park Central Hotel New York,4,Midtown,7.6,3804,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,223,119,Hyatt Place New York Midtown South,3,Midtown,8.2,1751,Double Room (2 double beds),0,1,Free WiFi; Breakfast; Fitness center,256,,,,,,,,,,,
534,binary,134,2,29,Park Central Hotel New York,4,Midtown,7.5,4439,Superior Queen (1 queen bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,330,119,Hyatt Place New York Midtown South,3,Midtown,8.3,1627,King Room (1 king bed),1,1,Free WiFi; Breakfast; Fitness center,255,,,,,,,,,,,
537,binary,135,1,29,Park Central Hotel New York,4,Midtown,7.7,3887,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,350,129,Best Western Plus Hospitality House Suites,3,Midtown East,7.9,1523,One-Bedroom Suite (1 king bed),0,0,Free WiFi; Kitchen; Fitness center,214,,,,,,,,,,,
538,binary,135,2,29,Park Central Hotel New York,4,Midtown,7.7,4031,Superior King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,270,129,Best Western Plus Hospitality House Suites,3,Midtown East,7.7,1429,Studio Suite (1 queen bed),1,0,Free WiFi; Kitchen; Fitness center,145,,,,,,,,,,,
541,binary,136,1,29,Park Central Hotel New York,4,Midtown,7.6,4433,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,286,170,Renaissance New York Midtown Hotel,4,Midtown,8.0,2159,King Room (1 king bed),0,1,Free WiFi; Fitness center; Restaurant; Bar,310,,,,,,,,,,,
542,binary,136,2,29,Park Central Hotel New York,4,Midtown,7.7,4451,Superior Queen (1 queen bed),0,1,Free WiFi; Fitness center; Restaurant; Bar,260,170,Renaissance New York Midtown Hotel,4,Midtown,8.2,2130,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,427,,,,,,,,,,,
545,binary,137,1,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.1,2522,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,307,36,Bryant Park Hotel,4,Midtown,8.5,1441,Deluxe King (1 king bed),1,0,Free WiFi; Fitness center,221,,,,,,,,,,,
546,binary,137,2,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.1,2817,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,231,36,Bryant Park Hotel,4,Midtown,8.2,1575,Deluxe King (1 king bed),0,0,Free WiFi; Fitness center,373,,,,,,,,,,,
549,binary,138,1,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.0,2759,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,264,53,The Ned NoMad,4,NoMad,8.6,857,Medium Room (1 king bed),0,0,Free WiFi; Restaurant; Rooftop pool; Members club,536,,,,,,,,,,,
550,binary,138,2,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.3,3000,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant,319,53,The Ned NoMad,4,NoMad,8.7,913,Cosy Room (1 queen bed),0,0,Free WiFi; Restaurant; Rooftop pool; Members club,587,,,,,,,,,,,
553,binary,139,1,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.3,2802,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant,288,73,Hampton Inn Manhattan/Downtown-Financial District,3,Financial District,7.9,1702,Double Room (2 double beds),1,1,Free WiFi; Breakfast included; Fitness center,160,,,,,,,,,,,
554,binary,139,2,30,Courtyard by Marriott Manhattan/Central Park,4,Midtown,8.4,2871,King Room (1 king bed),1,0,Free WiFi; Fitness center; Restaurant,194,73,Hampton Inn Manhattan/Downtown-Financial District,3,Financial District,8.1,1603,King Room (1 king bed),1,0,Free WiFi; Breakfast included; Fitness center,272,,,,,,,,,,,
557,binary,140,1,31,New Yorker by Lotte Hotels,4,Midtown,9.0,13723,Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,301,45,Hotel Scherman,4,Midtown,8.7,571,Deluxe Room (1 queen bed),1,0,Free WiFi; Continental breakfast; City views,338,,,,,,,,,,,
558,binary,140,2,31,New Yorker by Lotte Hotels,4,Midtown,8.8,13754,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,242,45,Hotel Scherman,4,Midtown,8.7,657,Deluxe Room (1 queen bed),1,0,Free WiFi; Continental breakfast; City views,289,,,,,,,,,,,
561,binary,141,1,31,New Yorker by Lotte Hotels,4,Midtown,9.1,14347,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant; Bar,222,89,Crowne Plaza Times Square Manhattan,4,Times Square,7.3,4514,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,231,,,,,,,,,,,
562,binary,141,2,31,New Yorker by Lotte Hotels,4,Midtown,8.8,16065,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,319,89,Crowne Plaza Times Square Manhattan,4,Times Square,7.3,4863,King Room (1 king bed),0,0,Free WiFi; Fitness center; Restaurant; Bar,214,,,,,,,,,,,
565,binary,142,1,31,New Yorker by Lotte Hotels,4,Midtown,9.0,14682,Double Room (2 double beds),0,1,Free WiFi; Fitness center; Restaurant; Bar,247,100,Fairfield Inn & Suites New York Manhattan/Chelsea,3,Chelsea,7.7,1725,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,273,,,,,,,,,,,
566,binary,142,2,31,New Yorker by Lotte Hotels,4,Midtown,9.1,13862,Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,273,100,Fairfield Inn & Suites New York Manhattan/Chelsea,3,Chelsea,7.7,1755,King Room (1 king bed),1,1,Free WiFi; Breakfast included; Fitness center,271,,,,,,,,,,,
569,binary,143,1,31,New Yorker by Lotte Hotels,4,Midtown,9.1,13535,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,273,108,W New York - Times Square,4,Times Square,7.9,2576,Spectacular King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,374,,,,,,,,,,,
570,binary,143,2,31,New Yorker by Lotte Hotels,4,Midtown,9.1,15623,Superior King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,386,108,W New York - Times Square,4,Times Square,7.7,3050,Wonderful King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,325,,,,,,,,,,,
573,binary,144,1,31,New Yorker by Lotte Hotels,4,Midtown,9.0,14095,Double Room (2 double beds),0,0,Free WiFi; Fitness center; Restaurant; Bar,212,125,Wyndham New Yorker Hotel,3,Midtown,7.6,3874,King Room (1 king bed),0,1,Free WiFi; Fitness center,220,,,,,,,,,,,
574,binary,144,2,31,New Yorker by Lotte Hotels,4,Midtown,8.8,14408,Double Room (2 double beds),1,0,Free WiFi; Fitness center; Restaurant; Bar,400,125,Wyndham New Yorker Hotel,3,Midtown,7.3,4004,King Room (1 king bed),0,0,Free WiFi; Fitness center,139,,,,,,,,,,,
577,binary,145,1,31,New Yorker by Lotte Hotels,4,Midtown,8.9,13659,Deluxe King (1 king bed),1,0,Free WiFi; Fitness center; Restaurant; Bar,327,127,Days Inn by Wyndham NYC Midtown 45,2,Midtown,6.5,2409,Queen Room (1 queen bed),1,0,Free WiFi,88,,,,,,,,,,,
